"Data collected and analyzed for the article, ""Reference Rot in the Digital Humanities Literature: An Analysis of Citations Containing Website Links in DHQ,"" by Zach Coble and Jojo Karlin. Available under a Creative Commons Attribution-NonCommercial 4.0 International (CC BY-NC 4.0) license; https://creativecommons.org/licenses/by-nc/4.0/.",,,,,,,,
,,,,,,,,
article_URL,article_pubDate,article_authorLN,article_authorFN,article_title,article_publication,link_citation,link_URL,link_status
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Bosch and Camp 2012 Bosch, Antal van den and Matje van de Camp. “The socialist network.” Decision Support Systems 53, no. 4 (2012): 761-69. doi:10.1016/j.dss.2012.05.031.",http://dx.doi.org/10.1016/j.dss.2012.05.031,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"During 2015 Düring, Marten, Historical Network Research. http://historicalnetworkresearch.org.",http://historicalnetworkresearch.org/,page exists
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Durrett and Klein 2014 Durret, Greg and Dan Klein. “A Joint Model for Entity Analysis: Coreference, Typing, and Linking” (2014). http://www.eecs.berkeley.edu/~gdurrett/papers/durrett-klein-tacl2014.pdf",http://www.eecs.berkeley.edu/~gdurrett/papers/durrett-klein-tacl2014.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Elson et al. 2010 Elson, David K., Nicholas Dames, and Kathleen R. McKeown. “Extracting Social Networks from Literary Fiction,” Proceedings of the 48th Annual Meeting of the Association for Computational Linguistics (2010): 138-147. https://www.aclweb.org/anthology/P/P10/P10-1015.pdf",https://www.aclweb.org/anthology/P/P10/P10-1015.pdf,page exists
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Feinerer et al. 2008 Feinerer, I., K. Hornik, and D. Meyer. “Text Mining Infrastructure in R,” Journal of Statistical Software 25 (2008): 1-54. http://www.jstatsoft.org/v25/i05/paper",http://www.jstatsoft.org/v25/i05/paper,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Finkel et al. 2005 Finkel, J.R., T. Grenager, and C. Manning. “Incorporating Non-local Information into Information Extraction Systems by Gibbs Sampling.” In Proceedings of the 43rd Annual Meeting of the Association for Computational Linguistics (2005): 363-370. http://nlp.standford.edu/manning/papers/gibbscrf3.pdf",http://nlp.standford.edu/manning/papers/gibbscrf3.pdf,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Gloor et al. 2015 Gloor, Peter, Patrick De Boer, Wei Lo, Stefan Wagner, Keiichi Nemoto, and Hauke Fuehres. “Cultural Anthropology Through the Lens of Wikipedia - A Comparison of Historical Leadership Networks in the English, Chinese, Japanese and German Wikipedia.” arXiv:1502.05256 [cs], February 18, 2015. http://arxiv.org/abs/1502.05256.",http://arxiv.org/abs/1502.05256,page exists
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Hassan et al. 2012 Hassan, Ahmed, Amjad Abu-Jbara, and Dragomir Radev, “Extracting Signed Social Networks From Text.” Proceedings of the TextGraphs-7 Workshop (2012): 6-14. http://www.aclweb.org/anthology/W12-4102",http://www.aclweb.org/anthology/W12-4102,page exists
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Otis 2014a Otis, Jessica. “What’s in a Name? The Many Nodes of King James VI and I.” Six Degrees of Francis Bacon: Reassembling the Early Modern Social Network, Sept. 16, 2014. http://6dfb.tumblr.com/post/97645842306/",http://6dfb.tumblr.com/post/97645842306/,page exists
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Otis 2014b Otis, Jessica. “Tales from the Raw NER Data.” Six Degrees of Francis Bacon: Reassembling the Early Modern Social Network, Oct/Nov 2014. http://6dfb.tumblr.com/tagged/tales-from-the-raw-ner-data",http://6dfb.tumblr.com/tagged/tales-from-the-raw-ner-data,page exists
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Underwood et al. 2013 Underwood, Ted, Michael L. Black, Loretta Auvil, and Boris Capitanu. “Mapping Mutable Genres in Structurally Complex Volumes.” arXiv:1309.3323 [cs], September 12, 2013. http://arxiv.org/abs/1309.3323.",http://arxiv.org/abs/1309.3323,page exists
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Weingart 2012 Weingart, Scott. “Topic Modeling for Humanists: A Guided Tour.” The Scottbot Irregular, July 25, 2012. http://www.scottbot.net/HIAL/?p=19113",http://www.scottbot.net/HIAL/?p=19113,"page exists, but different"
http://digitalhumanities.org/dhq/vol/10/3/000244/000244.html,2016,Warren,Christopher N.,Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks,DHQ,"Weingart 2015 Weingart, Scott. “Culturomics 2: The Search for More Money.” The Scottbot Irregular, March 5, 2015. http://www.scottbot.net/HIAL/?p=41200.",http://www.scottbot.net/HIAL/?p=41200,"page exists, but different"
http://digitalhumanities.org/dhq/vol/10/3/000264/000264.html,2016,Graham,Elyse,The Printing Press as Metaphor,DHQ,"Carr 2003 Carr, Nicholas. “IT Doesn’t Matter,” Harvard Business Review (May 2003), pp. 3-10: http://hbr.org/2003/05/it-doesnt-matter/ar/1.",http://hbr.org/2003/05/it-doesnt-matter/ar/1,page exists
http://digitalhumanities.org/dhq/vol/10/3/000264/000264.html,2016,Graham,Elyse,The Printing Press as Metaphor,DHQ,"Kirsch 2014 Kirsch, Adam. “Technology Is Taking Over English Departments,” The New Republic (2 May 2014). Accessed online: https://newrepublic.com/article/117428/limits-digital-humanities-adam-kirsch",https://newrepublic.com/article/117428/limits-digital-humanities-adam-kirsch,page exists
http://digitalhumanities.org/dhq/vol/10/3/000264/000264.html,2016,Graham,Elyse,The Printing Press as Metaphor,DHQ,"Oxford English Dictionary Oxford English Dictionary, “Technology.” Accessed online 7 December 2015: http://www.oed.com/view/Entry/198469?redirectedFrom=technology#eid",http://www.oed.com/view/Entry/198469?redirectedFrom=technology#eid,"redirected, to site"
http://digitalhumanities.org/dhq/vol/10/3/000264/000264.html,2016,Graham,Elyse,The Printing Press as Metaphor,DHQ,"Pettit Pettitt, Thomas. “The Privacy Parenthesis: Gutenberg, Homo Clausus, and the Networked Self,” lecture, April 2013. Accessed online: http://web.mit.edu/comm-forum/mit8/papers/TomPettitt%20Paper.pdf",http://web.mit.edu/comm-forum/mit8/papers/TomPettitt%20Paper.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/3/000264/000264.html,2016,Graham,Elyse,The Printing Press as Metaphor,DHQ,"Pettit 2007 Pettitt, Thomas. “Before the Gutenberg Parenthesis: Elizabethan-American Compatibilities,” lecture, April 2007. Accessed online: http://web.mit.edu/comm-forum/mit5/papers/pettitt_plenary_gutenberg.pdf",http://web.mit.edu/comm-forum/mit5/papers/pettitt_plenary_gutenberg.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/4/000259/000259.html,2016,Bradley,Adam James,Language DNA: Visualizing a Language Decomposition,DHQ,,,
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Alexander et al. 2015 Alexander, M., Anderson, J., Archer, D., Baron, Al., Hope, J., Jeffries, L., Kay, C., Rayson, P., Walker, B. (2014) “SAMUELS (Semantic Annotation and Mark-Up for Enhancing Lexical Searches)”. School of Critical Studies, University of Glasgow. Available from http://www.gla.ac.uk/schools/critical/research/fundedresearchprojects/samuels/.",http://www.gla.ac.uk/schools/critical/research/fundedresearchprojects/samuels/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,Anon 1999 Eighteenth Century Collections Online. http://quod.lib.umich.edu/e/ecco/,http://quod.lib.umich.edu/e/ecco/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,Anon 2000 Early English Books Online. http://eebo.chadwyck.com/home,http://eebo.chadwyck.com/home,"redirected, to site"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,Anon 2007 Nineteenth Century Newspapers Online. http://www.bl.uk/reshelp/findhelprestype/news/newspdigproj/database/,http://www.bl.uk/reshelp/findhelprestype/news/newspdigproj/database/,"redirected, to site"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,Anon 2009 17th and 18th Century Burney Collection Newspapers. http://www.bl.uk/reshelp/findhelprestype/news/newspdigproj/burney/,http://www.bl.uk/reshelp/findhelprestype/news/newspdigproj/burney/,"redirected, to site"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Apache Solr Apache Solr, version 5.1.0 (April 2015) http://lucene.apache.org/solr/.",http://lucene.apache.org/solr/,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,,,
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Blaney 2013 Blaney, J. (2013) “British History Online: assessing the impact of a successful resource”. Digital Humanities@Oxford Summer School 2013, pages 1-6. Retrieved from http://digital.humanities.ox.ac.uk/dhoxss/2013/materials/cc-blaney_bho-assessing.pdf.",http://digital.humanities.ox.ac.uk/dhoxss/2013/materials/cc-blaney_bho-assessing.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Boulton and Schwarz 2007 Boulton J., Schwarz L. (2007) “St. Martin-in-the-Fields Workhouse Admission and Discharge Registers, 1725-1819”. Pauper Lives Project. Available from http://www.londonlives.org/static/SMDSWHR.jsp",http://www.londonlives.org/static/SMDSWHR.jsp,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,British History Online British History Online (version 5.0) https://www.british-history.ac.uk/about.,https://www.british-history.ac.uk/about,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Burns et al. 1999-2016 Burns, A., Fincham, K., Taylor, S., Yorke, P, Clayton. M., Wales, T. Clergy of the Church of England Database http://theclergydatabase.org.uk.",http://theclergydatabase.org.uk/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,Calendar of Treasury Books “Calendar of Treasury Books (1904-1962)”. British History Online. Available from http://www.british-history.ac.uk/search/series/cal-treasury-books.,http://www.british-history.ac.uk/search/series/cal-treasury-books,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Cohen 2010 Cohen, D. (2010) “Is Google good for history?” Dancohen.org. Retrieved from http://www.dancohen.org/2010/01/07/is-google-good-for-history.",http://www.dancohen.org/2010/01/07/is-google-good-for-history,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Crymble et al. 2015 Crymble, A., Falcini, L., Hitchcock, T. (2015) “Vagrant Lives: 14,789 Vagrants Processed by the County of Middlesex, 1777-1786”. Journal of Open Humanities Data. 1, p.e1 DOI: http://doi.org/10.5334/johd.1",http://doi.org/10.5334/johd.1,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Donnelly et al. 2002 Donnelly S., Etherton J., Shaw, C., Ferris C., Morrison, A. (2002), Charles Booth Online Archive http://booth.lse.ac.uk/static/d/index.html",http://booth.lse.ac.uk/static/d/index.html,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Google Analytics “Google Analytics”, Google. http://www.google.com/analytics.",http://www.google.com/analytics,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Hart 1971 Hart, M.S. (1971) Project Gutenberg, http://www.gutenberg.org/wiki/Main_Page",http://www.gutenberg.org/wiki/Main_Page,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Henry VIII 1528 Henry VIII (1528) July 1528, 1-10. In Letters and Papers, Foreign and Domestic, Henry VIII, Volume 4, 1524-1530, ed. J S Brewer (London, 1875), 1948-1965. Available from http://www.british-history.ac.uk/letters-papers-hen8/vol4/pp1948-1965 [accessed 9 May 2015].",http://www.british-history.ac.uk/letters-papers-hen8/vol4/pp1948-1965,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Hitchcock 2008 Hitchcock, T. (2008) “Digitising British history since 1980”. Making History: The changing face of the profession in Britain. Available at http://www.history.ac.uk/makinghistory/resources/articles/digitisation_of_history.html",http://www.history.ac.uk/makinghistory/resources/articles/digitisation_of_history.html,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Hitchcock et al. 2002 Hitchcock, T., Shoemaker, R., Emsley, C., Howard, S., McLaughlin, J., et al. (2002), http://www.oldbaileyonline.org",http://www.oldbaileyonline.org/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Hitchcock et al. 2010 Hitchcock, T., Shoemaker, R., Howard, S., McLaughlin, J., et. al. (2010), http://www.londonlives.org",http://www.londonlives.org/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Hitchcock et al. 2011 Hitchcock, T., Shoemaker, R., Winters, J., McLaughlin, J., Rogers, K., Howard, S. et al. (2011) “Connected Histories”. Available at http://www.connectedhistories.org/",http://www.connectedhistories.org/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Howard 2016 Howard S. (2016). The London Lives Petitions Project: a dataset of eighteenth-century petitions to London magistrates, version 1.2 http://sharonhoward.github.io/llpp/",http://sharonhoward.github.io/llpp/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Survey of London (1894-2015) “Survey of London (1894-2015)”, British History Online. Available from http://www.british-history.ac.uk/search/series/survey-london.",http://www.british-history.ac.uk/search/series/survey-london,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"The Centre for Metropolitan History “The Centre for Metropolitan History”, Institute of Historical Research. http://www.history.ac.uk/cmh/main",http://www.history.ac.uk/cmh/main,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,The History of Parliament “The History of Parliament”. http://www.historyofparliamentonline.org/.,http://www.historyofparliamentonline.org/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"Walford 1878 Walford, E. (1878) “Rotherhithe”. In Old and New London: Volume 6 (London), 134-142. Available from http://www.british-history.ac.uk/old-new-london/vol6/pp134-142 [accessed 8 May 2015].",http://www.british-history.ac.uk/old-new-london/vol6/pp134-142,page exists
http://digitalhumanities.org/dhq/vol/10/4/000270/000270.html,2016,Crymble,Adam,Digital library search preferences amongst historians and genealogists: British History Online user survey,DHQ,"van Hooland et al. 2013 van Hooland, S., De Wilde, M., Verborgh, R., Steiner, T., and Van de Walle, R. (2013) “Exploring entity recognition and disambiguation for cultural heritage collections”. Digital Scholarship in the Humanities. DOI: http://dx.doi.org/10.1093/llc/fqt067.",http://dx.doi.org/10.1093/llc/fqt067,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/10/4/000265/000265.html,2016,Verberne,Suzan,Information access in the art history domain: Evaluating a federated search engine for Rembrandt research,DHQ,"Rodríguez Ortega 2013 Rodríguez Ortega, N. (2013). “It’s Time to Rethink and Expand Art History for the Digital Age”. The Getty Iris. Retrieved from http://blogs.getty.edu/iris/its-time-to-rethink-and-expand-art-history-for-the-digital-age",http://blogs.getty.edu/iris/its-time-to-rethink-and-expand-art-history-for-the-digital-age,page exists
http://digitalhumanities.org/dhq/vol/10/4/000265/000265.html,2016,Verberne,Suzan,Information access in the art history domain: Evaluating a federated search engine for Rembrandt research,DHQ,"Zorich 2012 Zorich, D. (2012). “Transitioning to a Digital World: Art History, Its Research Centers, and Digital Scholarship”. Report to the Samuel H. Kress Foundation and the Roy Rosenzweig Center for History and New Media, George Mason University. Retrieved from http://journalofdigitalhumanities.org/1-2/transitioning-to-a-digital-world-by-diane-zorich/",http://journalofdigitalhumanities.org/1-2/transitioning-to-a-digital-world-by-diane-zorich/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000272/000272.html,2016,François,Pieter,"A Macroscope for Global History: Seshat Global History Databank, a methodological overview",DHQ,"Bell 2013 Bell, D. “This Is What Happens When Historians Overuse the Idea of the Network,” New Republic (25 October 2013) (http://www.newrepublic.com/article/114709/world-connecting-reviewed-historians-overuse-network-metaphor)",http://www.newrepublic.com/article/114709/world-connecting-reviewed-historians-overuse-network-metaphor,page exists
http://digitalhumanities.org/dhq/vol/10/4/000272/000272.html,2016,François,Pieter,"A Macroscope for Global History: Seshat Global History Databank, a methodological overview",DHQ,"Diamond 1999 Diamond J. “How to Get Rich,” The Edge (1999). http://www.edge.org/conversation/how-to-get-rich",http://www.edge.org/conversation/how-to-get-rich,page exists
http://digitalhumanities.org/dhq/vol/10/4/000272/000272.html,2016,François,Pieter,"A Macroscope for Global History: Seshat Global History Databank, a methodological overview",DHQ,"Hitchcock 2014 Hitchcock, T. “Big Data, Small Data and Meaning,” Historyonics blogposts – 9 November 2014. (http://historyonics.blogspot.co.uk/2014/11/big-data-small-data-and-meaning_9.html).",http://historyonics.blogspot.co.uk/2014/11/big-data-small-data-and-meaning_9.html,page exists
http://digitalhumanities.org/dhq/vol/10/4/000272/000272.html,2016,François,Pieter,"A Macroscope for Global History: Seshat Global History Databank, a methodological overview",DHQ,"Whitehouse et al. 2014a Whitehouse H., McQuinn B., Buhrmester M. and Swann W.B. “Brothers in Arms: Warriors bond like Family,” Proceedings of the National Academy of Sciences, 111, no. 50 (2014): 17783-17785. Early Edition www.pnas.org/cgi/doi/10.1073/pnas.1416284111",http://www.pnas.org/cgi/doi/10.1073/pnas.1416284111,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/10/4/000272/000272.html,2016,François,Pieter,"A Macroscope for Global History: Seshat Global History Databank, a methodological overview",DHQ,"Whitehouse et al. 2015 Whitehouse H., Francois P. and Turchin P. “The Role of Ritual in the Evolution of Social Complexity: Five predictions and a drum roll” Social Evolution Forum. October 2015 (https://evolution-institute.org/focus-article/the-role-of-ritual-in-the-evolution-of-social-complexity-five-predictions-and-a-drum-roll/).",https://evolution-institute.org/focus-article/the-role-of-ritual-in-the-evolution-of-social-complexity-five-predictions-and-a-drum-roll/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"Atkin 2015 Atkin, E., “Republicans Post Doctored Version Of State Of The Union, Censor Facts On Climate Change.” ThinkProgress. Available at: http://thinkprogress.org/climate/2015/01/21/3613732/you-cant-handle-the-truth/ [Accessed March 4, 2015].",http://thinkprogress.org/climate/2015/01/21/3613732/you-cant-handle-the-truth/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"Beasely 2010 Beasley, V.B., 2010. “The Rhetorical Presidency Meets the Unitary Executive: Implications for Presidential Rhetoric on Public Policy.” Rhetoric & Public Affairs, 13(1), pp.7–35. Available at: https://muse.jhu.edu/journals/rhetoric_and_public_affairs/v013/13.1.beasley.html[Accessed March 10, 2015].",https://muse.jhu.edu/journals/rhetoric_and_public_affairs/v013/13.1.beasley.html,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"Cunha et al 2011 Cunha, Evandro, Gabriel Magno, Giovanni Comarela, Virgilio Almeida, Marcos André Gonçalves, and Fabrício Benevenuto. 2011. “Analyzing the Dynamic Evolution of Hashtags on Twitter: A Language-Based Approach.” In Proceedings of the Workshop on Languages in Social Media, 58–65. LSM ’11. Stroudsburg, PA, USA: Association for Computational Linguistics. http://dl.acm.org/citation.cfm?id=2021109.2021117.",http://dl.acm.org/citation.cfm?id=2021109.2021117,page exists
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"De Morales 2015 De Morales, L., 2015. “State Of The Union Viewership Falls To 31.7M, But Obama’s GOP Sucker-Punch Produces Twitter Frenzy – Update”. Deadline. Available at: http://deadline.com/2015/01/cnn-leads-cable-news-nets-with-obamas-sotu-address-in-news-demo-fnc-takes-total-viewers-1201354693/ [Accessed March 4, 2015].",http://deadline.com/2015/01/cnn-leads-cable-news-nets-with-obamas-sotu-address-in-news-demo-fnc-takes-total-viewers-1201354693/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"English 2013 English, J., 2013. “Franco Moretti’s ‘Distant Reading’: A Symposium.” The Los Angeles Review of Books. Available at: http://lareviewofbooks.org/essay/franco-morettis-distant-reading-a-symposium/ [Accessed March 10, 2015].",http://lareviewofbooks.org/essay/franco-morettis-distant-reading-a-symposium/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"Manovich 2013 Manovich, L., 2013. “ Visualizing Vertov.” Software Studies. Available at: http://softwarestudies.com/cultural_analytics/Manovich.Visualizing_Vertov.2013.pdf",http://softwarestudies.com/cultural_analytics/Manovich.Visualizing_Vertov.2013.pdf,page exists
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"McVey 2015 McVey, J. 2015. “Recalibrating the State of the Union.” POROI 11(2). http://ir.uiowa.edu/poroi/vol11/iss2/2/",http://ir.uiowa.edu/poroi/vol11/iss2/2/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"Patel 2012 Patel, Nilay. 2012. “The Myth of Pinch-to-Zoom: How a Confused Media Gave Apple Something It Doesn’t Own.” The Verge. August 30. http://www.theverge.com/2012/8/30/3279628/apple-pinch-to-zoom-patent-myth.",http://www.theverge.com/2012/8/30/3279628/apple-pinch-to-zoom-patent-myth,page exists
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"Ryan 1994 Ryan, M.L., 1994. “Immersion vs. Interactivity: Virtual Reality and Literary Theory.” Post- Modern Culture, 5(1). Available at: http://www.humanities.uci.edu/mposter/syllabi/readings/ryan.html",http://ir.uiowa.edu/poroi/vol11/iss2/2/,page exists
http://digitalhumanities.org/dhq/vol/10/4/000280/000280.html,2016,Faltesek,Dan,"Obama’s Sixth Annual Address: Image, Affordance, Flow",DHQ,"Warnick 1992 Warnick, B., 1992. “Leff in context: What is the critic’s role?” Quarterly Journal of Speech, 78(2), pp.232–237. Available at: http://dx.doi.org/10.1080/00335639209383992 [Accessed March 10, 2015].",http://dx.doi.org/10.1080/00335639209383992,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/11/1/000276/000276.html,2017,Ferguson,Kevin L.,Digital Surrealism: Visualizing Walt Disney Animation Studios,DHQ,"Ferguson, Kevin L. “Volumetric Cinema,” [in]Transition: Journal of Videographic Film and Moving Image Studies, 2.1 (2015). Available at: http://mediacommons.futureofthebook.org/intransition/2015/03/10/volumetric-cinema",http://mediacommons.futureofthebook.org/intransition/2015/03/10/volumetric-cinema,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/11/1/000276/000276.html,2017,Ferguson,Kevin L.,Digital Surrealism: Visualizing Walt Disney Animation Studios,DHQ,"Ferguson, Kevin L. “What Does A Western Really Look Like?” (2015). Available at https://medium.com/the-outtake/what-does-the-western-look-like-545981d93ae8",https://medium.com/the-outtake/what-does-the-western-look-like-545981d93ae8,page exists
http://digitalhumanities.org/dhq/vol/11/1/000276/000276.html,2017,Ferguson,Kevin L.,Digital Surrealism: Visualizing Walt Disney Animation Studios,DHQ,"Ferguson, Kevin L. “Slices of Cinema: Digital Transformation as Research Strategy”. In Charles R. Acland and Eric Hoyt (eds.), The Arclight Guide to Media History and the Digital Humanities, REFRAME/Project Arclight, Falmer (2016), pp. 270–299. Available at: http://projectarclight.org/book/",http://projectarclight.org/book/,page exists
